year,round,pick,club,player_name,recruited_from
2009,4,64,St Kilda,Adam Pattison,Richmond
2009,4,65,Geelong,Jeremy Laidler,(Promoted rookie)
2009,5,66,Melbourne,Pass,
2009,5,67,Richmond,Jeromey Webberley,Clarence
2009,5,68,Fremantle,Pass,
2009,5,69,Hawthorn,Taylor Duryea,Murray Bushrangers
2009,5,70,Hawthorn,Matt Suckling,(Promoted rookie)
2009,5,71,Richmond,Ben Nason,Central District
2009,5,72,Carlton,Sam Jacobs,(Promoted rookie)
2009,5,73,Brisbane Lions,Jesse O'Brien,North Adelaide
2009,5,74,Adelaide,Brodie Martin,(Promoted rookie)
2009,5,75,Collingwood,Josh Thomas,Redland
2009,5,76,Western Bulldogs,Shane Thorne,Wanderers
2009,5,77,St Kilda,Will Johnson,Sandringham
2009,6,78,Richmond,Pass,
2009,6,79,Fremantle,Greg Broughton,(Promoted rookie)
2009,6,80,North Melbourne,Cruize Garlett,(Promoted rookie)
2009,6,81,Sydney,Pass,
2009,6,82,Port Adelaide,Daniel Stewart,(Promoted rookie)
2009,6,83,Carlton,Aaron Joseph,(Promoted rookie)
2009,6,84,Brisbane Lions,Bryce Retzlaff,Labrador
2009,6,85,Collingwood,Simon Buckley,Melbourne
2009,6,86,Western Bulldogs,Liam Picken,(Promoted rookie)
2009,6,87,St Kilda,Zac Dawson,(Promoted rookie)
2009,6,88,Port Adelaide,Wade Thompson,(Promoted rookie)
2009,7,89,Richmond,Robin Nahas,(Promoted rookie)
2009,7,90,Sydney,Kristin Thornton,(Promoted rookie)
2009,7,91,Brisbane Lions,Matt Maguire,St Kilda
2009,7,92,Western Bulldogs,James Mulligan,(Promoted rookie)
2009,7,93,St Kilda,Luke Miles,(Promoted rookie)
2009,8,94,Richmond,Andrew Browne,(Promoted rookie)
2009,8,95,Brisbane Lions,Pearce Hanley,(Promoted rookie)
2010,1,1,Gold Coast,David Swallow,East Fremantle
2010,1,2,Gold Coast,Harley Bennell,Peel Thunder
2010,1,3,Gold Coast,Sam Day,Sturt
2010,1,4,West Coast,Andrew Gaff,Oakleigh Chargers
2010,1,5,Brisbane Lions,Jared Polec,Woodville-West Torrens
2010,1,6,Richmond,Reece Conca,Perth
2010,1,7,Gold Coast,Josh Caddy,Northern Knights
2010,1,8,Essendon,Dyson Heppell,Gippsland Power
2010,1,9,Gold Coast,Dion Prestia,Calder Cannons
2010,1,10,Gold Coast,Daniel Gorringe,Norwood
2010,1,11,Gold Coast,Thomas Lynch,Dandenong Stingrays
2010,1,12,Melbourne,Lucas Cook,North Ballarat Rebels
2010,1,13,Gold Coast,Seb Tape,Glenelg
2010,1,14,Adelaide,Brodie Smith,Woodville-West Torrens
2010,1,15,Geelong,Billie Smedts,Geelong Falcons
2010,1,16,Port Adelaide,Ben Jacobs,Sandringham Dragons
2010,1,17,North Melbourne,Shaun Atley,Murray Bushrangers
2010,1,18,Carlton,Matthew Watson,Calder Cannons
2010,1,19,Hawthorn,Isaac Smith,North Ballarat
2010,1,20,Fremantle,Jayden Pitt,Geelong Falcons
